IdVenta,IdCliente,IdProducto,Cantidad,PrecioUnitario,FechaVenta,Sucursal
1398,140,264,1,6381.29,2023-07-05,Guadalajara
1384,583,222,10,24055.74,2024-12-24,Online
1629,298,201,17,23378.59,2024-04-11,Toluca Centro
1007,614,324,2,16236.27,2025-02-30,Monterrey
9,141,15,-13,1803.26,2023-10-30,Toluca Centro
334,664,75,8,-3516.95,2026-02-16,Monterrey
4297,10,437,6,18259.67,2025-10-11,CDMX Norte
459,552,426,-16,10086.37,2023-08-12,Online
45,607,145,-15,9708.93,2025-11-28,CDMX Norte
927,505,109,-3,13925.65,2023-01-11,Guadalajara
603,579,285,-15,24448.64,2023-01-03,Monterrey
2751,751,366,13,22902.62,2023-07-11,Puebla
4689,348,128,11,24728.01,2025-12-24,Online
2296,84,176,8,1784.86,2025-02-03,Online
1765,807,307,15,6451.41,2024-08-24,Metepec
3765,397,181,5,20068.49,2023-10-31,CDMX Norte
1202,619,116,2,13226.61,2025-12-18,Metepec
3767,818,443,19,3770.16,2023-01-15,Metepec
3433,234,256,7,13075.11,2024-08-26,Puebla
2639,390,214,1,14927.76,2025-06-14,CDMX Norte
761,834,309,13,18707.49,31/31/2025,Toluca Centro
1546,154,9,20,4283.11,2023-07-29,CDMX Norte
2930,639,344,18,17262.08,2024-07-29,Metepec
2164,444,426,6,24919.5,2026-04-27,Toluca Centro
3991,76,223,17,8973.32,2024-04-03,Toluca Centro
118,388,9,20,-1745.99,2023-05-23,Online
964,14,390,14,-415.35,2024-10-24,CDMX Norte
1243,375,331,19,16879.02,2023-02-11,Online
317,562,319,9,22057.32,2025-02-30,Online
2926,343,80,12,13669.58,2024-11-18,Metepec
895,51673,144,17,15633.6,2025-04-18,Online
2676,868,346,7,18679.05,2025-07-02,Monterrey
2188,407,217,6,14933.16,2024-05-30,Metepec
936,111,262,14,14743.18,2025-01-08,
181,54565,111,5,21273.43,2025-06-10,Puebla
1319,50,244,15,22502.64,2024-07-17,Online
107,233,272,13,10584.95,NO_FECHA,Toluca Centro
4189,45,239,19,17310.14,2024-04-04,Online
892,804,321,4,-2177.2,2024-12-31,Guadalajara
2135,842,105,13,20415.42,2024-02-16,Monterrey
2081,677,168,16,3144.68,2023-07-29,Guadalajara
1492,694,237,11,10122.65,2023-01-21,Metepec
1320,507,406,17,6649.67,2024-03-24,Guadalajara
4588,252,299,12,14681.69,2023-06-08,Toluca Centro
1783,511,25,7,20825.19,2024-12-25,Toluca Centro
1784,145,284,1,16074.44,2023-02-02,Guadalajara
1435,110,131,12,17323.42,2025-08-18,Toluca Centro
2193,520,316,11,17570.92,2026-02-17,Monterrey
2499,82,19,5,3486.22,2023-01-09,Online
3441,624,189,1,21080.6,2025-06-24,Puebla
1214,804,445,4,12724.86,2025-02-02,Toluca Centro
344,716,84966,12,10206.31,2023-09-02,CDMX Norte
4120,389,210,10,2913.94,2024-06-11,Online
379,53309,94,19,24454.58,2023-12-24,CDMX Norte
2072,348,85,5,11671.51,2025-03-18,CDMX Norte
3474,813,93,18,3894.55,2025-10-13,Monterrey
2512,398,383,12,12231.33,2025-03-25,Guadalajara
301,56662,80,18,5314.67,2023-10-02,Monterrey
1139,151,178,9,14642.75,2023-04-09,CDMX Norte
2139,696,390,20,19377.7,2025-08-19,Puebla
1051,58399,438,10,9283.3,2023-10-29,Puebla
3197,289,216,2,3036.26,2025-08-07,Online
755,333,285,8,3139.52,NO_FECHA,Guadalajara
510,825,416,15,22153.8,2025-11-28,
1161,669,372,19,13508.83,2023-02-22,Metepec
562,122,30,17,-2508.85,2024-01-10,Monterrey
946,99,55,13,-4011.18,2023-07-08,Metepec
2414,404,242,18,14869.45,2023-07-23,Metepec
1714,627,98,2,14508.15,2026-04-27,Guadalajara
533,742,275,14,16999.21,2025-02-30,Toluca Centro
319,57659,188,8,6412.24,2026-05-05,Metepec
2465,318,127,1,7721.69,2025-09-15,Metepec
1576,74,351,16,15795.84,2024-04-05,CDMX Norte
839,24,407,10,24633.73,NO_FECHA,Toluca Centro
2456,565,57,19,18073.56,2024-04-19,Toluca Centro
731,198,17,16,291.65,2026-13-01,Puebla
4432,287,185,8,12632.42,2024-09-10,Toluca Centro
1367,470,53,5,19511.25,2024-01-03,Monterrey
3716,891,363,13,9748.04,2026-01-25,Online
4554,101,262,18,13417.34,2023-02-02,Puebla
685,54193,7,13,6632.3,2026-01-14,Metepec
2733,412,295,18,15444.66,2025-02-19,Metepec
4424,420,258,2,19439.1,2026-05-19,Puebla
2706,603,253,16,9733.19,2025-06-07,CDMX Norte
882,428,314,3,5076.3,2024-10-10,
1009,55344,87,17,21157.96,2026-01-30,Puebla
3376,734,444,14,11240.83,2026-03-27,Puebla
2842,423,190,10,21172.96,2024-01-30,Guadalajara
636,647,291,7,24920.59,2023-01-24,
487,55377,7,12,7852.82,2025-06-13,CDMX Norte
466,422,12,18,-4167.56,2024-08-06,Puebla
558,592,282,4,17149.06,2025-09-30,
3019,634,417,13,22508.66,2025-06-19,Guadalajara
2678,856,334,20,21760.17,2024-07-12,Metepec
1315,120,50,8,3241.79,2026-05-07,Puebla
2654,295,225,9,200.35,2023-08-07,Monterrey
4183,152,140,15,18457.3,2024-05-25,Puebla
2364,342,116,18,1027.85,2024-08-05,Monterrey
3981,420,13,9,15843.21,2023-04-14,Metepec
3403,193,379,11,12320.1,2025-03-20,Guadalajara
351,459,404,-18,5283.13,2023-11-14,Monterrey
4468,7,8,16,3708.65,2023-06-05,Metepec
293,333,49,15,17902.14,2026-13-01,Guadalajara
221,629,353,16,18469.88,NO_FECHA,Guadalajara
4601,864,275,9,1698.14,2024-03-12,Guadalajara
2565,870,90,6,11085.75,2025-09-27,Metepec
1881,849,402,9,3437.86,2025-07-21,Online
4341,699,143,14,14018.42,2026-01-08,Online
3432,149,445,1,3068.55,2025-05-15,Guadalajara
2810,777,415,18,14644.79,2026-03-21,Online
2307,293,442,4,887.51,2023-03-21,Toluca Centro
2953,834,380,13,8046.61,2023-08-12,Puebla
4069,99,132,15,5706.51,2025-01-06,Toluca Centro
2046,294,191,15,15957.94,2024-06-07,Puebla
4555,579,198,20,15704.1,2026-01-02,Metepec
2704,222,12,9,23798.73,2024-01-06,Online
1529,62,135,3,16865.0,2023-01-24,Metepec
4330,780,168,11,16994.29,2025-04-29,Online
4520,517,274,12,3697.5,2024-03-26,Online
3358,328,19,20,7717.11,2025-07-20,Puebla
1890,614,53,1,11691.29,2023-01-02,Online
3900,568,36,10,13486.78,2024-09-06,Guadalajara
2702,425,69,4,17324.9,2024-02-09,Guadalajara
346,464,11,17,-3662.04,2024-02-12,Online
3559,680,164,3,3105.34,2025-01-04,Metepec
1146,277,409,15,18842.82,2024-10-13,CDMX Norte
2489,2,425,1,23182.71,2025-05-11,Puebla
3719,162,339,9,23064.41,2026-02-03,Online
4267,30,199,6,10666.77,2024-12-28,Puebla
3300,780,438,16,19459.62,2023-01-24,Online
2902,588,334,12,8589.38,2025-08-13,Monterrey
2951,276,31,14,21926.91,2025-02-11,Metepec
1295,794,109,5,21008.82,2026-01-07,Metepec
3127,205,402,4,1528.09,2024-01-10,Toluca Centro
4367,672,317,11,8844.76,2025-07-21,Guadalajara
453,383,90,-1,11521.13,2025-02-10,Monterrey
30,461,196,6,12484.67,2024-06-16,
4397,544,302,9,19302.6,2025-06-10,Monterrey
3038,221,416,5,13731.35,2026-02-27,Toluca Centro
656,6,83763,2,3581.46,2024-05-29,Metepec
2222,433,366,12,20854.11,2024-11-21,Guadalajara
991,58443,410,18,20407.24,2024-04-23,CDMX Norte
3079,880,146,14,24878.95,2023-08-06,Guadalajara
4573,264,374,11,16519.14,2025-05-27,Online
40,304,396,4,-847.49,2025-01-09,Monterrey
1482,676,198,1,5066.33,2026-01-19,Monterrey
742,389,51,2,-1835.13,2023-06-23,Metepec
2738,637,283,3,10550.16,2023-11-03,Online
322,759,240,12,-3173.26,2024-05-26,Puebla
1171,291,297,5,7713.83,2025-05-13,Toluca Centro
1106,472,385,10,8794.96,2024-09-09,Online
4611,301,237,18,5220.32,2024-11-05,Online
2289,441,58,11,14477.51,2026-04-25,Metepec
3923,878,6,10,6323.92,2025-12-12,Puebla
4372,827,342,14,20112.14,2025-06-23,CDMX Norte
3082,198,195,3,3158.44,2023-01-10,Metepec
822,690,268,19,9554.84,2024-12-22,
4723,599,294,17,19239.67,2024-10-06,Guadalajara
2419,317,430,7,12402.3,2024-10-16,Toluca Centro
3980,833,199,16,1067.08,2025-11-13,CDMX Norte
3678,788,256,9,13852.44,2026-03-17,Guadalajara
1938,687,332,20,13047.56,2023-11-14,Metepec
3916,655,29,8,10315.76,2024-08-31,Online
2806,475,30,4,21121.98,2024-04-30,Toluca Centro
1644,795,318,18,11183.52,2024-01-08,Online
2628,348,406,17,15217.99,2023-06-23,Online
997,50162,41,6,5262.32,2024-06-24,CDMX Norte
3334,719,260,2,14583.33,2025-10-11,Guadalajara
1038,871,294,16,11768.3,2023-03-22,
3464,102,212,9,11628.07,2023-03-09,Monterrey
2509,817,170,18,8889.13,2023-07-24,Puebla
2085,749,296,18,134.56,2023-11-09,Online
851,574,259,11,4117.43,2025-02-30,Metepec
4278,343,46,16,6021.67,2024-10-12,Metepec
615,816,373,-14,8472.4,2023-05-15,CDMX Norte
2968,679,108,5,11877.25,2024-11-06,Monterrey
158,393,86789,9,18245.38,2023-01-22,Puebla
1432,780,196,17,7367.16,2024-06-08,Metepec
2025,481,121,5,9374.91,2023-07-02,Guadalajara
4158,370,226,9,11819.06,2023-04-05,Metepec
3618,284,269,5,3722.31,2025-03-20,Puebla
2912,419,418,16,14987.19,2023-04-27,Metepec
4140,638,5,1,15851.8,2023-11-18,Monterrey
1891,416,448,8,11827.02,2025-02-26,Online
3172,461,393,4,9691.44,2023-09-13,CDMX Norte
789,249,71,-4,16900.64,2024-01-27,Toluca Centro
4742,101,166,2,1133.46,2023-01-26,Guadalajara
267,454,100,-5,17857.08,2026-04-13,Guadalajara
184,389,115,17,-1291.19,2023-11-29,Guadalajara
135,743,44,-13,22078.81,2023-10-04,Guadalajara
808,712,29,12,-3912.81,2023-04-24,Guadalajara
1419,669,414,14,24117.2,2024-06-07,Monterrey
4514,313,361,9,16133.55,2025-08-29,Guadalajara
606,642,366,7,370.79,2026-05-17,
2407,544,383,6,15221.33,2023-02-21,Monterrey
244,688,395,19,-2687.48,2024-09-06,CDMX Norte
3649,650,106,19,1014.11,2024-04-26,Online
3049,371,354,15,13325.32,2025-11-16,Guadalajara
1225,398,91,5,20652.78,2025-07-05,Metepec
1948,802,192,7,11042.27,2023-02-27,Monterrey
3467,429,383,18,1692.81,2024-12-18,Toluca Centro
1887,572,157,1,5893.29,2025-03-30,Puebla
266,412,87184,14,13616.67,2025-05-02,Guadalajara
4605,831,10,13,19948.78,2023-03-16,Toluca Centro
4428,555,278,14,3092.13,2023-07-31,CDMX Norte
151,57430,42,9,11837.32,2025-04-28,Toluca Centro
3578,835,294,17,14035.44,2024-09-05,Online
1711,778,330,16,15899.42,2025-02-22,Metepec
97,54772,116,16,23658.62,2023-03-10,Toluca Centro
2138,293,51,10,6212.94,2024-12-16,Puebla
2359,738,236,6,2868.12,2025-07-13,CDMX Norte
2941,568,380,3,13682.94,2023-05-28,Toluca Centro
4187,187,39,15,14749.7,2023-01-25,Puebla
3119,358,292,4,14679.82,2024-06-30,Puebla
2162,555,443,8,15980.81,2023-05-26,Puebla
4810,108,141,4,3015.52,2024-10-21,Guadalajara
3974,529,343,1,12482.1,2024-07-21,Monterrey
2893,635,115,20,12515.11,2023-09-14,Guadalajara
3186,361,176,10,2179.62,2026-02-07,Monterrey
442,666,57,16,-1852.05,2023-11-20,Monterrey
2339,740,7,9,17610.39,2024-07-26,Guadalajara
985,58014,212,16,4977.65,2026-02-07,Metepec
4813,256,437,1,15940.09,2024-09-03,Online
262,147,380,17,-3954.2,2024-12-17,Online
3527,381,150,3,2798.65,2024-10-27,Monterrey
1787,474,298,8,18195.73,2025-01-29,Monterrey
630,691,155,17,18518.42,2024-02-08,
256,380,151,15,-1334.49,2023-12-10,Puebla
3754,179,187,8,4370.64,2025-04-19,Puebla
2720,802,426,13,21151.68,2025-08-02,Toluca Centro
4199,201,374,8,4106.83,2024-11-19,Monterrey
98,258,87996,13,19116.82,2026-01-14,Monterrey
2724,558,429,3,697.02,2026-01-31,CDMX Norte
953,161,151,10,5358.21,2025-02-30,Puebla
1802,218,34,5,8836.25,2024-08-06,Guadalajara
2601,371,272,6,11289.77,2025-02-06,Toluca Centro
4332,131,293,19,10354.85,2026-03-24,Monterrey
2143,166,325,4,24881.58,2025-06-16,Monterrey
758,293,84157,4,17903.99,2026-05-05,Online
2245,282,126,11,18763.84,2023-02-15,Toluca Centro
1077,303,130,13,16623.46,2023-08-22,Guadalajara
4645,202,34,18,2741.66,2024-07-26,Toluca Centro
525,441,217,-8,20181.77,2025-04-27,Metepec
1496,254,202,12,9440.31,2025-04-10,Puebla
1103,290,225,20,2753.58,2023-09-17,Metepec
1068,1,37,13,7227.46,2023-04-20,
587,342,265,15,23583.3,31/31/2025,Monterrey
554,338,87140,11,5675.11,2024-11-10,Guadalajara
574,492,189,20,-851.63,2026-03-04,Guadalajara
2954,847,141,11,4063.72,2025-11-01,Metepec
1004,566,88537,20,5866.99,2024-12-25,Toluca Centro
3810,127,177,10,23308.16,2025-06-12,Toluca Centro
746,127,80478,15,12255.99,2026-02-05,Guadalajara
3496,260,60,12,16485.04,2023-05-06,Puebla
3610,160,324,7,21598.39,2024-01-22,Monterrey
4,762,440,1,-4426.12,2023-04-15,Puebla
455,217,222,15,22000.24,NO_FECHA,Monterrey
1313,384,49,3,21386.06,2025-06-02,Online
1844,491,186,6,15845.51,2024-02-12,Guadalajara
86,485,89900,16,19168.65,2023-05-18,Guadalajara
3830,767,287,7,7806.86,2024-06-15,Puebla
2715,403,124,1,14722.83,2024-12-07,Guadalajara
1226,530,51,20,22886.96,2024-03-04,Monterrey
1020,414,233,3,24980.58,2024-09-23,
3107,9,359,5,6612.7,2024-07-23,Online
2665,99,263,10,10247.54,2024-12-10,Online
3950,647,336,12,4454.34,2023-02-02,Monterrey
4736,501,81,10,8243.84,2023-08-24,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
3628,783,29,16,13218.4,2023-05-31,Toluca Centro
1122,173,442,10,2371.33,2024-10-29,Monterrey
4665,31,137,6,10371.07,2023-01-28,CDMX Norte
3573,144,326,14,4218.02,2023-07-05,Online
207,556,99,-15,10227.95,2025-11-13,Puebla
471,632,429,-8,14496.56,2024-10-26,Guadalajara
1348,98,289,7,12473.04,2025-07-26,Metepec
4344,883,107,19,4629.65,2025-10-01,CDMX Norte
1586,713,360,13,3493.52,2025-01-23,CDMX Norte
2476,636,298,15,760.82,2025-01-29,Puebla
3327,835,50,3,7361.53,2025-09-02,Guadalajara
4529,556,40,20,2152.13,2023-05-12,Monterrey
3372,156,189,10,24080.16,2024-02-19,Toluca Centro
3401,179,190,1,19154.73,2023-05-24,Toluca Centro
3230,207,118,14,11697.58,2026-06-15,Monterrey
1288,576,406,4,9501.11,2025-03-21,Online
3983,489,220,9,15893.03,2023-12-06,Puebla
1374,646,313,1,545.34,2023-11-30,Toluca Centro
2671,889,199,6,22989.59,2024-12-22,Monterrey
3995,308,109,15,10420.94,2024-04-16,Monterrey
3985,476,269,7,6319.44,2025-03-03,Puebla
1727,691,240,15,21230.91,2024-09-17,Toluca Centro
4213,794,441,17,6601.89,2024-01-04,Guadalajara
1579,752,92,8,2808.89,2023-11-15,Guadalajara
4737,230,210,20,23025.57,2023-01-12,Toluca Centro
653,738,122,10,10433.45,2026-13-01,Toluca Centro
3964,138,157,13,20645.91,2025-02-03,Puebla
1383,624,396,17,21931.76,2025-03-29,CDMX Norte
1785,637,427,6,19913.2,2024-03-01,CDMX Norte
1631,469,342,20,7831.23,2023-01-09,Puebla
4020,379,46,14,3603.83,2026-01-04,Toluca Centro
3219,286,319,16,15765.63,2024-03-17,Monterrey
2915,281,259,19,8673.3,2026-06-09,Monterrey
3359,749,289,1,13273.2,2026-06-13,CDMX Norte
1780,471,214,2,18081.0,2026-01-02,CDMX Norte
2517,395,394,4,9657.82,2024-11-02,Metepec
4252,128,371,14,13362.14,2025-09-10,Puebla
540,605,401,9,17569.42,2023-02-06,
3103,150,339,17,17369.79,2023-03-23,Online
341,610,326,1,18218.6,31/31/2025,Monterrey
2341,707,328,14,13703.7,2023-04-17,Toluca Centro
3056,626,336,8,12546.26,2023-05-13,Toluca Centro
1935,78,260,14,10090.23,2025-12-08,Toluca Centro
1257,128,147,15,5435.88,2023-01-17,Toluca Centro
4227,66,216,4,18622.55,2026-05-02,Toluca Centro
2423,733,313,20,22027.39,2023-05-22,Online
4502,399,167,5,19733.52,2025-08-03,Toluca Centro
3864,289,339,6,4436.87,2024-10-11,Monterrey
3960,267,321,17,2113.22,2024-01-23,Monterrey
4772,385,316,12,22977.85,2024-06-28,Guadalajara
818,537,86582,7,23081.54,2024-08-20,Toluca Centro
2925,826,187,11,2647.13,2024-07-11,Metepec
3956,790,86,3,11463.17,2023-10-05,Online
2150,235,340,14,22885.47,2023-07-17,Online
261,652,201,-18,9027.8,2026-04-23,CDMX Norte
2875,447,247,10,4999.76,2023-12-08,Puebla
522,778,102,2,16015.25,2026-05-04,
816,442,6,4,24479.6,2025-06-17,
137,898,173,10,24260.9,31/31/2025,CDMX Norte
212,879,86511,9,683.32,2025-10-31,Online
3669,218,161,11,1433.0,2024-09-06,Metepec
2647,598,225,20,1416.61,2026-03-14,Online
1360,877,167,7,10516.01,2024-12-01,Puebla
1170,565,294,3,9671.83,2024-02-08,Metepec
4346,773,268,5,484.28,2024-03-31,Puebla
3454,339,410,4,14303.14,2024-07-15,Guadalajara
3777,28,242,14,2179.97,2023-07-05,Guadalajara
935,244,353,9,22732.32,NO_FECHA,Guadalajara
105,495,289,-20,9104.99,2023-04-06,Puebla
3183,779,105,7,1359.53,2025-09-15,Toluca Centro
846,147,188,2,16519.38,2026-06-11,
3511,223,252,18,9505.36,2024-08-18,Guadalajara
4693,569,306,2,4289.9,2024-08-03,Toluca Centro
2348,402,70,2,3807.56,2024-11-24,Online
419,72,227,12,22768.52,2025-02-30,Metepec
1131,523,322,2,17661.24,2026-05-01,CDMX Norte
3225,751,197,9,12756.17,2025-05-20,Puebla
1722,580,130,10,9666.75,2025-04-27,Toluca Centro
899,136,131,16,12412.49,2026-13-01,Guadalajara
1329,838,54,19,18543.34,2023-12-24,Monterrey
767,584,51,3,14235.16,2026-13-01,Toluca Centro
342,723,437,4,3982.4,2023-06-03,
3588,685,225,6,16636.25,2024-09-02,Puebla
2484,243,386,17,464.37,2023-06-11,Puebla
3170,624,262,5,7481.98,2025-02-13,CDMX Norte
2448,189,360,8,11231.27,2023-11-16,Online
4764,448,73,19,8775.28,2025-10-02,Toluca Centro
1444,94,432,1,4548.38,2023-03-17,Toluca Centro
3937,276,236,15,8151.45,2026-04-12,Online
2399,587,437,16,23539.44,2023-10-24,Online
1655,654,70,1,7054.8,2023-09-03,Toluca Centro
663,340,178,-3,13930.59,2024-02-26,Guadalajara
3606,222,394,5,5882.52,2024-07-02,Monterrey
688,272,87,1,-3769.66,2025-12-27,Puebla
473,488,154,5,14431.7,2026-13-01,Puebla
2795,125,74,5,7273.11,2023-12-14,Monterrey
986,314,89017,13,14176.59,2024-09-06,Puebla
2996,322,149,5,5068.77,2026-05-17,Puebla
584,652,89884,1,24311.29,2025-03-30,Online
4462,671,298,10,20210.96,2026-05-31,Guadalajara
115,53758,53,6,16149.88,2023-10-11,Monterrey
2019,694,392,3,9274.25,2026-05-01,Guadalajara
594,695,419,10,3634.98,2025-04-07,
770,383,85597,9,14947.04,2023-07-20,Online
3356,407,374,6,12881.32,2023-02-14,Guadalajara
4038,434,160,13,16255.12,2023-08-23,Puebla
3575,6,160,2,4563.56,2025-07-21,Toluca Centro
2277,451,246,3,11002.86,2024-02-08,Puebla
2133,349,273,1,23988.27,2026-05-20,Online
3978,171,373,3,19421.44,2025-06-01,Monterrey
2279,70,437,3,5732.98,2025-10-28,Puebla
4342,526,380,18,824.35,2026-02-28,Toluca Centro
4224,216,182,8,2262.77,2024-09-28,Online
2221,593,4,2,1353.97,2023-10-17,Metepec
4087,735,21,8,9610.88,2025-04-20,Monterrey
2730,264,353,5,21560.14,2023-05-09,Online
2529,51,241,5,12063.6,2025-08-02,Puebla
3001,541,296,4,21703.38,2026-03-25,Metepec
1509,232,264,16,20673.87,2026-01-26,Metepec
2802,564,217,9,16383.15,2023-10-15,CDMX Norte
4565,692,210,5,24987.83,2025-09-30,Guadalajara
2033,270,249,18,22282.45,2023-01-03,Online
426,94,186,20,18951.55,2024-08-13,
1330,606,150,8,14206.42,2024-06-07,Metepec
3380,204,151,1,3469.11,2024-09-18,Puebla
3561,401,355,5,5476.45,2026-05-23,Puebla
614,434,85396,11,17560.56,2023-09-29,Puebla
3828,97,202,1,21964.31,2023-06-29,Guadalajara
694,669,126,3,-3171.72,2025-11-02,CDMX Norte
3677,597,139,12,6062.83,2026-03-05,CDMX Norte
1456,368,380,16,2256.03,2024-03-27,Monterrey
269,5,155,2,15672.73,31/31/2025,Monterrey
3259,767,388,18,3452.07,2025-12-24,CDMX Norte
825,100,385,-9,24347.14,2023-04-26,Guadalajara
2644,734,37,15,23759.94,2026-04-20,Toluca Centro
2695,194,147,1,3347.54,2023-06-18,Toluca Centro
138,487,422,8,22221.79,2023-10-29,
3756,775,146,13,8741.69,2024-03-22,Online
1692,771,378,14,9602.63,2023-06-23,Toluca Centro
2375,784,38,9,22901.35,2024-12-12,Monterrey
3436,873,171,19,23555.29,2026-04-17,Guadalajara
582,447,382,20,21149.53,2023-06-11,
1540,244,287,3,5696.82,2024-05-27,Online
521,339,187,15,7800.19,2026-13-01,CDMX Norte
3354,342,348,18,17054.16,2023-01-27,Puebla
3558,221,294,18,3134.5,2023-04-11,Metepec
1963,361,213,8,3435.98,2024-01-11,Monterrey
4540,695,341,3,3435.16,2023-03-04,Toluca Centro
2152,782,30,1,7128.25,2023-01-28,CDMX Norte
3428,402,387,6,23361.97,2023-05-28,Online
2717,429,309,18,12236.06,2026-06-09,Metepec
103,57481,326,12,12157.82,2026-03-17,CDMX Norte
3292,474,368,16,16486.47,2023-08-14,Online
1485,309,390,13,21155.45,2024-03-25,Puebla
3247,443,367,11,10150.8,2025-02-04,Monterrey
537,116,324,-2,19450.84,2026-03-22,CDMX Norte
4627,346,363,20,23497.19,2025-09-27,Online
862,339,360,7,-4654.86,2025-01-17,Toluca Centro
2211,806,155,5,12488.48,2025-05-12,Guadalajara
3945,5,195,5,24843.11,2025-09-12,CDMX Norte
1311,556,143,17,23991.75,2024-12-04,Monterrey
4630,832,366,13,19057.45,2026-06-06,Monterrey
2306,806,354,8,18770.65,2025-12-02,Metepec
772,111,64,5,-4926.37,2025-02-20,CDMX Norte
740,395,83655,5,3742.38,2023-07-29,Puebla
4381,607,38,13,17340.77,2023-01-12,Metepec
422,54,85255,3,5802.37,2025-11-27,Monterrey
920,808,84602,16,7176.19,2025-08-15,Guadalajara
1388,848,390,6,3853.68,2025-09-07,Puebla
2754,73,325,3,14148.87,2026-04-26,Guadalajara
2148,500,449,8,19807.83,2024-06-16,Online
2619,721,217,8,5802.63,2024-10-27,CDMX Norte
2259,391,241,16,3890.72,2023-08-27,Puebla
3632,326,116,5,3825.44,2026-03-07,Monterrey
3910,356,189,7,3545.64,2023-03-28,Metepec
3700,140,391,10,10018.96,2025-08-08,Metepec
1813,417,357,11,17914.96,2023-02-25,Metepec
1834,543,47,19,19618.42,2023-01-18,Online
2727,621,59,1,12788.63,2025-12-03,Monterrey
3410,330,391,4,7119.67,2023-05-23,Puebla
1238,552,69,5,13595.18,2024-05-29,CDMX Norte
3445,596,32,6,23189.66,2023-04-23,Toluca Centro
3371,686,173,8,13707.92,2025-08-23,Puebla
353,747,286,12,6462.44,31/31/2025,Toluca Centro
3339,150,64,18,17929.76,2025-11-18,Monterrey
432,87,208,9,6143.98,2025-08-03,
4418,694,306,12,12991.79,2023-10-25,Monterrey
120,497,153,20,21047.8,2023-08-22,
2556,98,155,13,9284.03,2025-07-25,Toluca Centro
2621,517,75,12,7148.04,2025-03-16,Guadalajara
1764,373,48,3,24527.41,2025-08-02,CDMX Norte
2976,402,162,8,21362.0,2025-01-24,Toluca Centro
2650,83,330,1,13519.75,2023-08-29,CDMX Norte
4319,853,199,13,12580.84,2024-12-25,Puebla
2206,769,162,11,12405.57,2025-05-12,Online
27,568,96,-11,8887.27,2023-11-15,Toluca Centro
3301,97,97,15,226.43,2023-06-01,Metepec
847,54881,225,9,22164.34,2024-12-10,Online
4776,554,51,4,21610.87,2023-08-25,Puebla
4521,392,80,10,9353.99,2024-02-20,Toluca Centro
2777,680,40,14,14591.5,2025-03-12,Metepec
3112,733,100,12,18209.38,2024-09-29,Metepec
4351,355,32,11,7346.3,2025-02-09,Toluca Centro
4738,464,142,17,13233.21,2025-12-13,Online
3688,45,175,9,16543.72,2024-08-11,Online
2410,527,217,4,5414.71,2023-09-25,Monterrey
4011,160,379,14,22818.34,2023-11-23,Monterrey
98,258,87996,13,19116.82,2026-01-14,Monterrey
1164,708,191,6,12255.27,2026-02-07,Guadalajara
2831,459,369,6,4329.46,2024-11-05,Guadalajara
393,457,192,-14,4560.91,2025-01-16,Monterrey
947,640,135,12,14515.93,2025-02-30,Metepec
429,174,385,-16,24418.43,2026-05-02,Toluca Centro
3193,859,205,11,10767.2,2023-09-26,Toluca Centro
1728,596,260,8,950.77,2023-01-31,Toluca Centro
495,682,426,-8,8833.9,2024-09-25,Puebla
338,838,83932,1,17923.99,2024-10-15,CDMX Norte
898,569,146,1,-2934.68,2023-11-12,Online
3472,25,53,10,13352.95,2023-08-24,Toluca Centro
3088,107,112,7,4314.05,2026-02-09,Monterrey
1260,28,435,19,21673.68,2023-01-29,Online
3042,847,420,15,20849.21,2024-04-08,Toluca Centro
3083,410,331,3,9836.49,2024-02-13,CDMX Norte
4384,290,219,13,5429.64,2024-09-26,Online
180,890,14,3,15725.53,2023-12-14,
4050,200,28,8,8062.75,2025-11-08,CDMX Norte
790,871,167,14,-4078.85,2023-06-19,CDMX Norte
1654,62,333,4,3875.44,2026-04-18,Guadalajara
4097,889,413,9,8003.92,2023-09-16,Online
1132,534,401,5,5945.68,2023-10-23,Toluca Centro
4571,78,138,19,8357.5,2023-01-28,Puebla
2908,316,48,15,11496.02,2024-01-10,Online
